Ride_ID,Customer_ID,Driver_ID,Booking_Date,Booking_Time,City,Pickup_Location,Drop_Location,Vehicle_Type,Distance_KM,Ride_Duration_Min,Base_Fare,Discount,Final_Fare,Payment_Method,Ride_Status,Customer_Rating,Driver_Age,Customer_Age,Surge_Pricing
RIDE000150,CUST5662,DR565,2025-01-07,17:57:00,Chennai,Soman Road,Sule Path,Cab,11.15,82,109.54,26.92,82.62,Wallet,Cancelled,2,53,47,No
RIDE000151,CUST5215,DR835,2025-05-21,09:37:00,Pune,Thaker,Sule Marg,Bike,28.5,47,306.73,35.19,271.54,Credit Card,Cancelled,5,33,29,No
RIDE000152,CUST3303,DR588,2025-11-08,10:39:00,Bangalore,Char Marg,Rajagopal Nagar,Bike,18.52,16,274.36,6.54,267.82,UPI,Cancelled,4,36,46,No
RIDE000153,CUST6890,DR809,2025-08-29,00:37:00,Pune,Bassi,Sharaf Street,Bike,11.27,97,199.92,13.07,186.85,UPI,Cancelled,3,31,43,No
RIDE000154,CUST3188,DR589,2025-03-27,11:59:00,Pune,Chand,Saraf Nagar,Auto,22.72,42,323.72,17.87,305.85,Wallet,Cancelled,4,51,52,Yes
RIDE000155,CUST8319,DR640,2025-06-30,04:46:00,Chennai,Amble Nagar,Suri Nagar,Auto,24.13,81,551.21,11.28,539.93,UPI,In Progress,1,24,53,Yes
RIDE000156,CUST4365,DR834,2025-04-20,02:51:00,Hyderabad,Som Ganj,Bhatt Marg,Auto,6.59,114,111.01,3.23,107.78,UPI,In Progress,4,24,47,Yes
RIDE000157,CUST6049,DR840,2025-10-30,12:04:00,Mumbai,Sankaran Marg,Ratta Marg,Auto,16.53,12,289.27,48.65,240.62,Credit Card,Completed,2,25,20,No
RIDE000158,CUST2130,DR583,2025-09-08,21:04:00,Mumbai,Sarin Road,Gara Street,Auto,24.81,74,617.77,144.34,473.43,Debit Card,Completed,2,47,41,No
RIDE000159,CUST9835,DR236,2025-11-23,14:45:00,Chennai,Rout Chowk,Johal Zila,Auto,30.57,53,439.78,75.06,364.72,UPI,Completed,5,46,51,Yes
RIDE000160,CUST9920,DR534,2025-06-12,03:47:00,Hyderabad,Sabharwal,Rastogi Chowk,Auto,29.38,101,246.4,18.38,228.02,Cash,Completed,4,43,27,No
RIDE000161,CUST7868,DR729,2025-05-18,05:56:00,Kolkata,Bhatt Street,Ben Circle,Bike,32.87,97,690.71,5.56,685.15,Cash,Completed,1,27,56,Yes
RIDE000162,CUST1724,DR511,2025-11-22,02:07:00,Delhi,Chana Nagar,Walia Ganj,Bike,21.32,95,486.68,29.78,456.9,Wallet,Completed,1,29,50,No
RIDE000163,CUST6253,DR342,2025-06-20,12:16:00,Bangalore,Lalla Zila,Halder Road,Bike,28.74,98,511.4,73.83,437.57,Wallet,Completed,4,40,35,Yes
RIDE000164,CUST6642,DR758,2025-05-08,12:40:00,Chennai,Bath Zila,Luthra Street,Auto,22.28,59,388.77,4.56,384.21,Wallet,Cancelled,4,47,27,No
RIDE000165,CUST5927,DR978,2025-10-02,03:07:00,Chennai,Bath Street,Wagle Path,Bike,7.25,73,116.36,24.71,91.65,Debit Card,Completed,5,47,44,Yes
RIDE000166,CUST8369,DR967,2025-10-10,20:06:00,Bangalore,Iyer Road,Sami Nagar,Bike,9.26,31,126.07,2.49,123.58,Wallet,In Progress,2,24,35,No
RIDE000167,CUST4555,DR590,2025-01-29,19:08:00,Pune,Johal Chowk,Bobal Road,Auto,30.7,29,665.55,97.77,567.78,Credit Card,Completed,2,33,25,No
RIDE000168,CUST6269,DR894,2025-06-26,15:37:00,Bangalore,Ghose Marg,Sampath Chowk,Auto,24.65,95,282.9,64.72,218.18,Debit Card,In Progress,3,40,34,No
RIDE000169,CUST6246,DR308,2025-12-29,02:33:00,Bangalore,Joshi Path,Shanker Path,Auto,16.84,107,415.65,48.79,366.86,Debit Card,Completed,5,35,27,Yes
RIDE000170,CUST3497,DR300,2025-07-09,21:21:00,Bangalore,Srinivas,Rau Zila,Bike,19.81,79,353.52,36.91,316.61,Debit Card,In Progress,2,52,53,No
RIDE000171,CUST9037,DR571,2025-07-07,09:06:00,Pune,Sodhi Ganj,Kumar Path,Cab,26.95,67,658.41,105.62,552.79,Credit Card,Completed,2,55,49,Yes
RIDE000172,CUST1794,DR882,2025-02-12,18:25:00,Mumbai,Raval Nagar,Sachar Road,Auto,18.81,112,421.23,99.54,321.69,Cash,In Progress,2,25,27,Yes
RIDE000173,CUST8916,DR775,2025-06-09,06:24:00,Delhi,Das Path,Mander Marg,Bike,18.19,52,164.21,26.18,138.03,UPI,In Progress,5,47,18,Yes
RIDE000174,CUST8054,DR925,2025-07-20,01:26:00,Pune,Garg,Kara Nagar,Bike,19.22,41,159.36,32.4,126.96,UPI,In Progress,2,36,30,No
RIDE000175,CUST8520,DR678,2025-09-16,02:18:00,Pune,Hans Ganj,Bala Path,Cab,10.09,55,94.27,22.61,71.66,Cash,Cancelled,1,23,23,No
RIDE000176,CUST3807,DR184,2025-10-04,04:07:00,Delhi,Grewal Zila,Varma Road,Auto,13.82,65,123.74,0.29,123.45,Credit Card,In Progress,1,54,20,Yes
RIDE000177,CUST1762,DR176,2025-06-03,22:46:00,Chennai,Chadha Chowk,Bhalla Marg,Auto,31.64,93,730.52,86.84,643.68,Wallet,In Progress,1,32,38,Yes
RIDE000178,CUST2260,DR406,2025-05-31,20:21:00,Pune,Barad Path,Sodhi Marg,Cab,20.96,101,460.11,94.43,365.68,Cash,In Progress,4,55,39,No
RIDE000179,CUST6666,DR154,2025-04-12,21:48:00,Mumbai,Babu Road,Sachdeva Circle,Auto,27.88,93,566.26,70.89,495.37,Cash,Completed,3,46,38,Yes
RIDE000180,CUST7150,DR542,2025-07-19,00:44:00,Pune,Devi Street,Gokhale Ganj,Cab,27.64,62,451.64,40.17,411.47,Wallet,In Progress,4,26,57,No
RIDE000181,CUST3527,DR857,2025-06-29,11:01:00,Delhi,Sengupta Marg,Dhaliwal Street,Auto,25.25,15,317.03,30.12,286.91,Credit Card,Completed,1,21,37,No
RIDE000182,CUST8353,DR670,2025-09-20,02:00:00,Hyderabad,Singh Marg,Keer Ganj,Cab,26.89,18,275.69,12.92,262.77,Debit Card,Completed,1,26,40,Yes
RIDE000183,CUST2387,DR842,2025-08-25,05:49:00,Hyderabad,Bava Ganj,Sodhi Chowk,Bike,30.37,6,393.64,38.16,355.48,Wallet,In Progress,2,45,28,Yes
RIDE000184,CUST5521,DR531,2025-07-15,19:41:00,Bangalore,Baria Path,Iyer Path,Auto,11.24,68,117.81,4.92,112.89,UPI,Cancelled,3,36,58,No
RIDE000185,CUST6443,DR961,2025-05-23,09:27:00,Hyderabad,Kumer Ganj,Soni Nagar,Auto,16.57,22,218.38,51.8,166.58,Credit Card,Cancelled,3,48,59,Yes
RIDE000186,CUST7524,DR426,2025-08-07,18:29:00,Bangalore,Buch Chowk,Kibe Road,Cab,11.9,93,135.83,10.67,125.16,Debit Card,In Progress,2,41,42,No
RIDE000187,CUST3947,DR798,2025-10-14,03:02:00,Kolkata,Kaur Road,Srinivasan Ganj,Cab,13.41,77,152.83,38.1,114.73,UPI,In Progress,4,34,46,No
RIDE000188,CUST3280,DR748,2025-02-20,08:38:00,Bangalore,Wali Chowk,Kunda Marg,Bike,28.84,106,620.51,104.4,516.11,Credit Card,In Progress,2,48,42,Yes
RIDE000189,CUST7853,DR656,2025-11-24,00:00:00,Mumbai,Wagle Marg,Borra Path,Auto,34.68,66,620.71,82.92,537.79,Wallet,In Progress,1,27,33,No
RIDE000190,CUST7547,DR870,2025-05-02,02:58:00,Bangalore,Sathe Circle,Mand Street,Auto,23.0,10,404.22,65.18,339.04,UPI,Completed,1,37,32,Yes
RIDE000191,CUST9199,DR254,2025-11-21,14:32:00,Bangalore,Varma,Shanker,Bike,13.72,64,289.9,42.66,247.24,Debit Card,Completed,3,47,23,Yes
RIDE000192,CUST8912,DR456,2025-04-14,03:57:00,Delhi,Sethi,Master Marg,Bike,12.84,48,202.11,10.45,191.66,Debit Card,In Progress,4,41,22,No
RIDE000193,CUST2791,DR793,2025-02-02,12:53:00,Kolkata,Dalal Path,Vohra,Bike,28.55,19,239.36,20.53,218.83,Cash,In Progress,2,31,39,No
RIDE000194,CUST8080,DR505,2025-12-03,10:58:00,Mumbai,Gera,Sarna Path,Cab,8.88,56,166.11,7.74,158.37,Wallet,Completed,4,48,42,Yes
RIDE000195,CUST2667,DR918,2025-06-06,09:50:00,Kolkata,Anand Marg,Goswami Ganj,Cab,8.0,101,159.71,31.78,127.93,Cash,Cancelled,3,33,47,Yes
RIDE000196,CUST7367,DR725,2025-07-11,00:57:00,Delhi,Rattan Zila,Choudhary Path,Cab,23.8,67,403.91,64.54,339.37,UPI,Cancelled,3,50,57,Yes
RIDE000197,CUST2931,DR344,2025-08-05,14:13:00,Bangalore,Baria Road,Divan Marg,Bike,32.24,80,304.37,10.19,294.18,Cash,Cancelled,2,53,42,No
RIDE000198,CUST3838,DR668,2025-04-11,09:24:00,Pune,Kohli Road,Das Circle,Auto,20.54,59,229.18,36.41,192.77,Credit Card,Completed,2,41,46,Yes
RIDE000199,CUST9281,DR768,2025-09-19,10:39:00,Delhi,Koshy Marg,Thaman Zila,Auto,33.36,67,344.31,70.17,274.14,Debit Card,Cancelled,4,52,28,Yes
RIDE000200,CUST9808,DR395,2025-01-23,11:19:00,Pune,Balakrishnan Ganj,Agrawal Circle,Auto,28.06,33,363.81,25.0,338.81,Wallet,In Progress,4,53,25,Yes
RIDE000201,CUST1681,DR878,2025-07-15,01:41:00,Chennai,Borra Path,Bahl Marg,Auto,27.35,110,679.52,92.08,587.44,Wallet,Completed,4,27,59,Yes
RIDE000202,CUST2425,DR549,2025-08-05,18:50:00,Kolkata,Solanki,Sanghvi Circle,Bike,30.74,9,480.94,41.91,439.03,Cash,Completed,5,43,57,No
RIDE000203,CUST1972,DR683,2025-05-01,20:44:00,Bangalore,Chauhan Path,Shenoy Zila,Cab,21.95,105,252.7,13.07,239.63,Credit Card,In Progress,5,31,38,No
RIDE000204,CUST2560,DR238,2025-07-30,16:27:00,Kolkata,Luthra Road,Kunda Chowk,Auto,20.47,114,342.77,77.14,265.63,UPI,Cancelled,2,29,33,Yes
RIDE000205,CUST3329,DR691,2025-08-23,13:02:00,Chennai,Sengupta Path,Gandhi Chowk,Auto,29.17,102,651.67,63.98,587.69,Debit Card,Cancelled,4,25,58,Yes
RIDE000206,CUST8449,DR599,2025-10-21,08:19:00,Bangalore,Doshi Chowk,Raju,Cab,18.53,40,367.08,80.51,286.57,UPI,In Progress,1,50,58,No
RIDE000207,CUST4470,DR606,2025-02-16,02:47:00,Bangalore,Rajan Ganj,Kapur Path,Auto,28.05,55,328.27,35.26,293.01,Credit Card,Cancelled,5,29,54,No
RIDE000208,CUST8529,DR116,2025-09-08,07:17:00,Mumbai,Sane Chowk,Balan Path,Bike,31.4,102,277.04,6.9,270.14,Debit Card,Cancelled,1,48,30,Yes
RIDE000209,CUST5102,DR184,2025-08-08,19:28:00,Bangalore,Walia Zila,Dugal Street,Cab,6.41,117,81.14,13.28,67.86,Cash,Completed,4,40,32,No
RIDE000210,CUST4705,DR631,2025-03-08,09:49:00,Chennai,Agrawal Marg,Kuruvilla Circle,Auto,24.93,5,289.89,5.65,284.24,UPI,Completed,3,28,45,Yes
RIDE000211,CUST2690,DR420,2025-12-14,20:25:00,Bangalore,Som Road,Dyal Circle,Auto,3.41,54,32.46,6.54,25.92,Cash,Cancelled,2,30,22,Yes
RIDE000212,CUST7745,DR730,2025-04-30,12:08:00,Chennai,Rama Street,Dutta,Auto,15.96,97,185.49,34.7,150.79,Cash,Completed,1,29,25,No
RIDE000213,CUST2380,DR354,2025-09-13,23:31:00,Hyderabad,Krishnamurthy Path,Keer Street,Cab,33.75,45,723.88,44.84,679.04,Wallet,In Progress,5,39,19,No
RIDE000214,CUST1894,DR902,2025-05-30,14:25:00,Kolkata,Zacharia Circle,Chopra Circle,Bike,18.6,70,208.45,20.42,188.03,Debit Card,Cancelled,1,36,49,Yes
RIDE000215,CUST7895,DR474,2025-01-09,18:53:00,Hyderabad,Gera Zila,Khatri,Cab,34.55,45,353.92,76.16,277.76,Cash,Cancelled,1,22,55,Yes
RIDE000216,CUST7520,DR618,2025-01-11,01:03:00,Bangalore,Aggarwal Road,Koshy Road,Cab,9.91,10,234.71,55.67,179.04,Wallet,Cancelled,4,46,23,Yes
RIDE000217,CUST3545,DR649,2025-07-22,01:06:00,Bangalore,Kurian Road,Deshpande Chowk,Auto,3.84,15,64.1,3.26,60.84,Wallet,In Progress,1,40,45,Yes
RIDE000218,CUST1901,DR416,2025-02-12,03:58:00,Chennai,Dugar Ganj,Tailor Road,Cab,9.31,60,92.84,14.21,78.63,Cash,Completed,1,29,18,Yes
RIDE000219,CUST5247,DR270,2025-12-28,11:26:00,Bangalore,Bhavsar Circle,Mander Ganj,Bike,33.4,71,560.88,115.33,445.55,Credit Card,In Progress,1,22,39,No
RIDE000220,CUST2262,DR608,2025-07-18,01:12:00,Delhi,Chatterjee Path,Hari Nagar,Cab,18.81,38,378.26,54.53,323.73,Credit Card,Completed,4,31,41,Yes
RIDE000221,CUST4742,DR858,2025-07-05,18:28:00,Hyderabad,Deep Chowk,Bala Nagar,Bike,27.29,119,484.58,87.56,397.02,UPI,Completed,2,23,48,No
RIDE000222,CUST7870,DR329,2025-10-06,21:03:00,Bangalore,Ratti Zila,Thakur Zila,Bike,32.29,27,769.46,164.95,604.51,Debit Card,In Progress,3,38,22,No
RIDE000223,CUST9450,DR147,2025-03-28,22:40:00,Delhi,Badami Circle,Baria Road,Bike,18.07,120,160.74,8.97,151.77,Debit Card,Cancelled,3,41,23,No
RIDE000224,CUST4974,DR575,2025-01-06,19:16:00,Bangalore,Verma Nagar,Balay Nagar,Cab,13.54,42,238.1,18.09,220.01,Debit Card,Completed,5,36,27,Yes
RIDE000225,CUST1157,DR443,2025-10-26,13:54:00,Mumbai,Shan Road,D’Alia Road,Cab,1.81,74,25.14,5.28,19.86,Debit Card,In Progress,3,27,31,Yes
RIDE000226,CUST5584,DR195,2025-11-02,16:48:00,Mumbai,Gill Ganj,Chowdhury Nagar,Bike,17.73,12,434.98,15.48,419.5,Wallet,Cancelled,3,50,23,Yes
RIDE000227,CUST8126,DR778,2025-04-08,05:19:00,Pune,Buch Path,Ratti Zila,Bike,22.67,55,210.2,29.84,180.36,Credit Card,Cancelled,3,46,38,No
RIDE000228,CUST2785,DR259,2025-11-26,16:31:00,Mumbai,Subramanian Road,Bala Path,Bike,10.25,14,246.41,8.38,238.03,Debit Card,Cancelled,3,47,25,No
RIDE000229,CUST3582,DR926,2025-06-01,04:42:00,Chennai,Sahota Path,Bir,Auto,16.37,64,204.71,6.14,198.57,Wallet,Completed,2,41,27,Yes
RIDE000230,CUST5262,DR939,2025-06-30,17:56:00,Pune,Gala Circle,Chhabra Chowk,Bike,33.93,55,567.61,96.09,471.52,Debit Card,Cancelled,5,36,24,No
RIDE000231,CUST4641,DR233,2025-03-16,04:57:00,Pune,Ganesh,Dara Path,Auto,28.33,22,285.13,4.4,280.73,Credit Card,In Progress,1,37,22,Yes
RIDE000232,CUST6432,DR225,2025-02-16,22:43:00,Mumbai,Karan Nagar,Behl Road,Auto,7.72,87,119.96,3.86,116.1,UPI,Completed,5,48,43,No
RIDE000233,CUST4066,DR381,2025-01-22,11:14:00,Bangalore,Wadhwa Road,Tank Nagar,Auto,14.01,59,153.24,8.23,145.01,Cash,Completed,5,36,59,No
RIDE000234,CUST7275,DR240,2025-12-30,06:45:00,Delhi,Majumdar Zila,Din Marg,Bike,15.01,75,242.31,5.31,237.0,Wallet,Completed,5,22,42,No
RIDE000235,CUST6269,DR497,2025-12-16,07:05:00,Bangalore,Rout Marg,Comar Ganj,Bike,19.51,67,270.19,38.21,231.98,UPI,Cancelled,5,35,19,No
RIDE000236,CUST4813,DR263,2025-02-12,15:57:00,Mumbai,Arya Ganj,Vaidya Circle,Bike,28.49,65,484.34,92.85,391.49,Cash,Cancelled,5,24,32,No
RIDE000237,CUST6210,DR925,2025-09-16,08:39:00,Chennai,Borra Nagar,Ghosh Chowk,Cab,32.8,113,359.26,21.25,338.01,Credit Card,In Progress,1,43,54,Yes
RIDE000238,CUST6063,DR279,2025-05-18,01:37:00,Delhi,Zacharia Zila,Goswami,Bike,29.45,108,676.99,83.31,593.68,UPI,Completed,2,35,19,No
RIDE000239,CUST3907,DR921,2025-01-01,11:56:00,Kolkata,Borra Ganj,Wagle,Auto,12.28,83,140.3,4.58,135.72,UPI,Completed,2,30,25,No
RIDE000240,CUST5944,DR430,2025-02-22,19:34:00,Pune,Sachar Zila,Mand Ganj,Bike,13.7,89,201.73,5.1,196.63,Debit Card,In Progress,4,41,29,No
RIDE000241,CUST5825,DR230,2025-06-12,13:21:00,Pune,Garde Nagar,Sarkar Circle,Cab,23.63,109,259.48,19.9,239.58,UPI,In Progress,5,46,54,Yes
RIDE000242,CUST2705,DR608,2025-05-13,14:06:00,Pune,Vora Marg,Gaba,Auto,21.48,108,525.14,29.0,496.14,UPI,Completed,3,41,28,Yes
RIDE000243,CUST6742,DR362,2025-09-02,11:38:00,Kolkata,Tailor Zila,Kashyap Street,Bike,16.19,38,187.23,32.45,154.78,UPI,Completed,4,49,44,Yes
RIDE000244,CUST8855,DR907,2025-10-29,11:30:00,Kolkata,Sridhar Road,Mangal,Cab,17.76,53,248.12,23.28,224.84,Cash,Completed,4,25,20,No
RIDE000245,CUST7151,DR264,2025-01-15,14:53:00,Chennai,Gulati Zila,Choudhary Street,Bike,11.84,18,109.66,4.66,105.0,Wallet,Completed,3,51,19,No
RIDE000246,CUST4367,DR294,2025-05-01,03:32:00,Delhi,Toor Chowk,Randhawa Circle,Cab,21.65,60,231.02,5.85,225.17,Wallet,In Progress,5,37,60,No
RIDE000247,CUST9043,DR257,2025-08-05,13:27:00,Mumbai,Sehgal Road,Bath Street,Auto,9.08,11,133.29,18.32,114.97,UPI,Cancelled,1,39,60,No
RIDE000248,CUST2342,DR584,2025-05-26,09:34:00,Kolkata,Madan Zila,Bakshi,Bike,4.3,31,46.89,3.42,43.47,Credit Card,Cancelled,4,52,60,No
RIDE000249,CUST7052,DR291,2025-03-08,08:43:00,Delhi,Raj,Trivedi Nagar,Bike,22.82,54,254.28,56.29,197.99,Credit Card,Cancelled,4,37,32,No
RIDE000250,CUST6632,DR927,2025-02-14,21:13:00,Hyderabad,Sunder Path,Sankar Zila,Auto,6.14,94,118.79,2.55,116.24,Wallet,Completed,5,24,42,No
RIDE000251,CUST1568,DR614,2025-12-12,18:09:00,Hyderabad,Rajan Zila,Sant Ganj,Cab,20.47,35,329.49,6.5,322.99,Wallet,In Progress,5,30,25,No
RIDE000252,CUST3067,DR143,2025-05-06,21:16:00,Delhi,Ben Chowk,Goda Path,Bike,33.27,26,816.01,164.93,651.08,Debit Card,Completed,2,37,38,Yes
RIDE000253,CUST9514,DR569,2025-03-05,08:54:00,Kolkata,Sabharwal Path,Baral Marg,Bike,14.2,55,246.87,52.87,194.0,Wallet,In Progress,5,47,25,No
RIDE000254,CUST2641,DR208,2025-04-19,23:11:00,Hyderabad,Venkatesh Road,Bhagat Road,Bike,6.04,80,108.15,26.09,82.06,Credit Card,In Progress,3,47,34,No
RIDE000255,CUST3356,DR733,2025-12-20,14:12:00,Hyderabad,Das Street,Saraf,Cab,20.45,65,176.62,12.16,164.46,Debit Card,Completed,4,42,33,Yes
RIDE000256,CUST5965,DR418,2025-12-13,01:02:00,Bangalore,Dhaliwal Circle,Shukla Chowk,Auto,32.31,119,463.05,39.11,423.94,UPI,Completed,2,40,46,No
RIDE000257,CUST4463,DR943,2025-07-16,04:27:00,Delhi,Krishna Marg,Gaba Path,Cab,25.78,82,489.16,22.98,466.18,Debit Card,In Progress,3,24,50,Yes
RIDE000258,CUST9589,DR682,2025-02-17,18:44:00,Mumbai,Brahmbhatt Circle,Dutt Chowk,Bike,11.58,69,172.05,33.57,138.48,Cash,Completed,1,36,20,No
RIDE000259,CUST8605,DR617,2025-02-06,19:35:00,Delhi,Deol,Shukla Nagar,Cab,32.21,95,366.71,33.77,332.94,UPI,In Progress,1,36,41,No
RIDE000260,CUST6640,DR267,2025-11-21,20:13:00,Kolkata,Cherian Zila,Sahota Zila,Auto,7.04,116,113.12,15.59,97.53,UPI,Cancelled,1,45,21,Yes
RIDE000261,CUST7709,DR625,2025-06-06,01:29:00,Mumbai,Dara Nagar,Sandal Zila,Cab,30.14,87,356.46,18.42,338.04,UPI,Cancelled,2,32,56,Yes
RIDE000262,CUST5511,DR533,2025-06-12,22:39:00,Delhi,Lala Marg,Varkey Road,Auto,9.58,108,230.22,41.02,189.2,Debit Card,Cancelled,2,50,37,No
RIDE000263,CUST5631,DR405,2025-03-16,12:02:00,Chennai,Rastogi,Kumar Road,Bike,1.25,89,30.54,6.41,24.13,Debit Card,Completed,3,38,58,No
RIDE000264,CUST4086,DR253,2025-07-21,14:54:00,Hyderabad,Mallick Marg,Krishnan Circle,Bike,9.88,96,238.97,38.92,200.05,UPI,In Progress,4,41,26,Yes
RIDE000265,CUST1578,DR697,2025-12-29,04:13:00,Chennai,Chopra Path,Gour Zila,Cab,34.91,38,817.5,82.69,734.81,Cash,Cancelled,2,55,58,No
RIDE000266,CUST3967,DR400,2025-09-19,01:11:00,Mumbai,Chada Path,Bajaj Street,Auto,18.25,113,198.74,32.67,166.07,Cash,In Progress,3,32,39,Yes
RIDE000267,CUST6428,DR480,2025-06-11,20:09:00,Bangalore,Bora Street,Srinivasan Zila,Cab,13.08,100,298.41,31.37,267.04,Credit Card,Cancelled,1,51,21,Yes
RIDE000268,CUST9680,DR405,2025-12-10,20:38:00,Delhi,Cheema Road,Upadhyay Road,Bike,31.24,69,313.55,53.36,260.19,Cash,Completed,2,42,44,No
RIDE000269,CUST6449,DR746,2025-04-15,07:01:00,Pune,Chaudhuri Circle,Sachdev Zila,Auto,11.76,96,130.14,2.63,127.51,UPI,Completed,4,38,31,Yes
RIDE000270,CUST8105,DR748,2025-04-26,08:51:00,Delhi,Jaggi Circle,Bal,Auto,17.65,102,375.16,12.14,363.02,Debit Card,Cancelled,4,21,20,Yes
RIDE000271,CUST4122,DR118,2025-09-29,16:25:00,Chennai,Chaudhry Path,Malhotra Road,Bike,33.3,119,448.8,93.49,355.31,Cash,Completed,3,40,26,Yes
RIDE000272,CUST5885,DR397,2025-10-07,07:01:00,Delhi,De Chowk,Sengupta,Cab,18.11,44,196.3,40.43,155.87,Wallet,In Progress,5,42,45,Yes
RIDE000273,CUST7609,DR119,2025-09-07,13:41:00,Pune,Dugar Road,Tailor,Bike,34.87,67,491.92,23.17,468.75,Cash,Completed,1,53,28,Yes
RIDE000274,CUST5190,DR889,2025-09-24,22:38:00,Hyderabad,Chandra,Chokshi Nagar,Cab,25.18,106,217.43,47.65,169.78,UPI,In Progress,1,27,59,Yes
RIDE000275,CUST5140,DR585,2025-02-05,02:58:00,Chennai,Ghosh Zila,Kanda Ganj,Bike,24.45,58,380.28,11.75,368.53,Cash,In Progress,1,40,44,Yes
RIDE000276,CUST2718,DR623,2025-07-16,14:11:00,Chennai,Grover,Seth Ganj,Cab,22.18,94,229.16,47.59,181.57,UPI,Cancelled,1,27,49,Yes
RIDE000277,CUST7713,DR402,2025-05-26,10:52:00,Pune,Chander Path,Buch Street,Bike,27.45,111,463.73,23.38,440.35,Wallet,Cancelled,2,51,39,Yes
RIDE000278,CUST9095,DR252,2025-01-02,23:51:00,Mumbai,Anand,Chand Nagar,Cab,1.43,16,33.49,6.99,26.5,UPI,In Progress,1,37,59,Yes
RIDE000279,CUST3862,DR995,2025-11-29,14:18:00,Mumbai,Jha Chowk,Sastry Road,Auto,34.61,42,432.28,5.41,426.87,Credit Card,In Progress,3,48,25,Yes
RIDE000280,CUST6857,DR548,2025-02-03,09:58:00,Hyderabad,Khosla Chowk,Aurora Nagar,Auto,1.33,22,25.64,1.09,24.55,UPI,Cancelled,3,32,25,No
RIDE000281,CUST8835,DR919,2025-10-19,10:52:00,Delhi,Toor Road,Kanda Zila,Cab,33.72,39,748.82,129.15,619.67,Cash,Completed,2,24,28,Yes
RIDE000282,CUST3969,DR725,2025-10-30,22:36:00,Delhi,Shenoy Marg,Borde,Auto,31.98,66,692.0,117.36,574.64,Wallet,Completed,2,51,49,Yes
RIDE000283,CUST9598,DR885,2025-10-27,11:42:00,Chennai,Goel Circle,Karpe Nagar,Cab,15.98,13,198.91,15.63,183.28,Wallet,Completed,3,54,51,Yes
RIDE000284,CUST7305,DR252,2025-11-12,04:33:00,Kolkata,Bhatia Marg,Jani Marg,Cab,23.5,36,380.53,63.14,317.39,Wallet,Completed,1,31,50,No
RIDE000285,CUST6421,DR384,2025-12-28,01:20:00,Mumbai,Wali Nagar,Zacharia Marg,Cab,30.56,14,634.86,50.89,583.97,Cash,In Progress,4,46,33,Yes
RIDE000286,CUST8324,DR423,2025-12-01,07:15:00,Mumbai,Johal Ganj,Gill Street,Auto,16.1,78,251.44,53.85,197.59,UPI,Completed,4,47,20,Yes
RIDE000287,CUST4389,DR770,2025-03-08,04:30:00,Chennai,Sheth Zila,Shenoy,Auto,27.92,84,525.96,117.04,408.92,Credit Card,Cancelled,1,35,47,No
RIDE000288,CUST4633,DR102,2025-12-11,12:36:00,Bangalore,Dass Path,Kar Zila,Auto,25.37,51,511.73,14.59,497.14,Credit Card,In Progress,5,44,24,Yes
RIDE000289,CUST2752,DR360,2025-04-30,12:49:00,Hyderabad,Chad Marg,Ratti Path,Bike,17.74,110,358.11,64.6,293.51,Cash,Completed,4,34,47,Yes
RIDE000290,CUST3018,DR890,2025-09-04,01:49:00,Delhi,Deol Street,Rama Circle,Auto,4.66,58,40.96,6.48,34.48,Wallet,In Progress,2,52,18,Yes
RIDE000291,CUST3903,DR808,2025-11-12,03:54:00,Hyderabad,D’Alia,Yogi Path,Bike,29.52,66,700.05,136.7,563.35,Cash,Completed,4,41,50,No
RIDE000292,CUST6617,DR401,2025-11-01,20:41:00,Delhi,Garg Marg,Kunda Circle,Bike,34.3,93,718.94,49.17,669.77,Cash,Cancelled,5,53,37,No
RIDE000293,CUST3173,DR827,2025-06-08,06:20:00,Chennai,Contractor,Thakur Circle,Bike,7.83,84,157.73,27.07,130.66,Wallet,In Progress,3,28,40,No
RIDE000294,CUST7920,DR927,2025-10-31,23:57:00,Mumbai,Bal Circle,Mahal Marg,Cab,23.92,119,533.5,38.14,495.36,UPI,Completed,4,30,21,Yes
RIDE000295,CUST5105,DR249,2025-05-26,13:32:00,Kolkata,Aggarwal Chowk,Sura Zila,Bike,10.08,105,108.22,7.75,100.47,Credit Card,Completed,5,23,40,No
RIDE000296,CUST7371,DR343,2025-03-16,14:58:00,Hyderabad,Mangal Street,Balay Marg,Cab,21.95,91,451.54,97.63,353.91,Credit Card,In Progress,1,45,42,No
RIDE000297,CUST8259,DR949,2025-08-16,16:01:00,Pune,Wali Nagar,Agate,Cab,33.84,11,278.18,17.48,260.7,Credit Card,In Progress,5,33,30,No
RIDE000298,CUST9418,DR222,2025-11-23,19:36:00,Delhi,Borra Road,Dugar Road,Bike,7.03,92,65.14,15.67,49.47,Debit Card,Cancelled,5,37,26,Yes
RIDE000299,CUST3518,DR430,2025-07-05,16:43:00,Hyderabad,Dewan Street,Varughese Marg,Bike,1.19,64,23.88,0.92,22.96,Wallet,In Progress,3,52,54,No
RIDE000300,CUST9529,DR169,2025-02-23,01:41:00,Kolkata,Chhabra Path,Halder,Cab,27.66,45,468.33,112.05,356.28,Cash,Cancelled,5,55,43,Yes
